imsi,aerialway:pylon,aeroway:aerodrome,aeroway:helipad,aeroway:parking_position,aeroway:terminal,amenity:animal_breeding,amenity:arts_centre,amenity:atm,amenity:baby_hatch,amenity:bank,amenity:bar,amenity:bicycle_parking,amenity:bicycle_rental,amenity:bureau_de_change,amenity:bus_station,amenity:cafe,amenity:car_wash,amenity:childcare,amenity:cinema,amenity:clinic,amenity:college,amenity:community_centre,amenity:conference_centre,amenity:courthouse,amenity:dentist,amenity:doctors,amenity:drinking_water,amenity:events_venue,amenity:fast_food,amenity:fire_station,amenity:food_court,amenity:fountain,amenity:fuel,amenity:grave_yard,amenity:gym,amenity:hospital,amenity:ice_cream,amenity:internet_cafe,amenity:kindergarten,amenity:language_school,amenity:library,amenity:marketplace,amenity:motorcycle_parking,amenity:nightclub,amenity:park,amenity:parking,amenity:pharmacy,amenity:place_of_worship,amenity:police,amenity:post_office,amenity:prison,amenity:pub,amenity:public_building,amenity:recycling,amenity:restaurant,amenity:school,amenity:shelter,amenity:social_facility,amenity:studio,amenity:taxi,amenity:theatre,amenity:toilets,amenity:townhall,amenity:tuition,amenity:university,amenity:vending_machine,amenity:veterinary,amenity:waste_disposal,amenity:zoo,barrier:entrance,barrier:fence,barrier:gate,barrier:lift_gate,barrier:swing_gate,barrier:toll_booth,barrier:wall,boundary:administrative,boundary:borough,boundary:city,boundary:military,boundary:protected_area,boundary:suburb,boundary:village,building:apartment,building:central_office,building:church,building:civic,building:commercial,building:construction,building:farm,building:garage,building:government,building:house,building:hut,building:industrial,building:kindergarten,building:mosque,building:museum,building:office,building:public,building:residential,building:retail,building:roof,building:service,building:shed,building:sports_centre,building:stadium,building:supermarket,building:temple,building:terrace,building:train_station,building:warehouse,building:yes,craft:carpenter,craft:caterer,craft:electrician,craft:photographer,craft:plumber,craft:tailor,emergency:assembly_point,emergency:fire_hydrant,emergency:yes,highway:bus_stop,highway:construction,highway:crossing,highway:cycleway,highway:footway,highway:living_street,highway:motorway,highway:motorway_junction,highway:motorway_link,highway:path,highway:pedestrian,highway:primary,highway:primary_link,highway:residential,highway:secondary,highway:secondary_link,highway:service,highway:steps,highway:tertiary,highway:tertiary_link,highway:track,highway:traffic_signals,highway:trunk,highway:trunk_link,highway:unclassified,historic:building,historic:castle,historic:manor,historic:memorial,historic:monument,landuse:brownfield,landuse:commercial,landuse:construction,landuse:dyke,landuse:garages,landuse:grass,landuse:greenfield,landuse:industrial,landuse:meadow,landuse:orchard,landuse:plant_nursery,landuse:pumping_station,landuse:railway,landuse:recreation_ground,landuse:religious,landuse:reservoir,landuse:retail,leisure:amusement_arcade,leisure:fishing,leisure:garden,leisure:golf_course,leisure:horse_riding,leisure:nature_reserve,leisure:outdoor_seating,leisure:pitch,leisure:playground,leisure:swimming_pool,leisure:track,leisure:water_park,man_made:monitoring_station,man_made:surveillance,man_made:tower,man_made:water_tower,man_made:water_works,man_made:works,moving:moving,natural:coastline,natural:fell,natural:grass,natural:gully,natural:island,natural:river,natural:tree,natural:tree_row,natural:water,natural:wood,office:accountant,office:administrative,office:advertising_agency,office:architect,office:association,office:company,office:coworking,office:diplomatic,office:educational_institution,office:energy_supplier,office:estate_agent,office:financial,office:foundation,office:graphic_design,office:insurance,office:it,office:lawyer,office:newspaper,office:ngo,office:political_party,office:religion,office:research,office:telecommunication,office:therapist,office:travel_agent,office:yes,place:locality,place:neighbourhood,power:generator,power:line,power:plant,power:substation,power:tower,power:transformer,public_transport:Subway,public_transport:platform,public_transport:rail,public_transport:station,public_transport:stop_position,railway:construction,railway:disused,railway:light_rail,railway:station,railway:stop,shop:anime,shop:art,shop:bag,shop:bakery,shop:beauty,shop:beverages,shop:bicycle,shop:books,shop:camera,shop:car,shop:car_parts,shop:car_repair,shop:chemist,shop:chocolate,shop:clothes,shop:coffee,shop:computer,shop:convenience,shop:copyshop,shop:cosmetics,shop:deli,shop:department_store,shop:doityourself,shop:dry_cleaning,shop:electronics,shop:farm,shop:florist,shop:funeral_directors,shop:furniture,shop:garden_centre,shop:gas,shop:general,shop:gift,shop:greengrocer,shop:hairdresser,shop:hardware,shop:houseware,shop:jewelry,shop:kiosk,shop:laundry,shop:mall,shop:medical_supply,shop:mobile_phone,shop:motorcycle,shop:motorcycle_repair,shop:optician,shop:outdoor,shop:pastry,shop:pawnbroker,shop:perfumery,shop:pet,shop:photo,shop:radiotechnics,shop:rental,shop:shoes,shop:sports,shop:stationery,shop:supermarket,shop:tailor,shop:ticket,shop:toys,shop:travel_agency,shop:tyres,shop:variety_store,shop:water,shop:wholesale,shop:yes,sport:archery,sport:athletics,sport:badminton,sport:baseball,sport:basketball,sport:climbing,sport:field_hockey,sport:fitness,sport:futsal,sport:golf,sport:multi,sport:roller_skating,sport:rugby_union,sport:shooting,sport:skateboard,sport:soccer,sport:swimming,sport:tennis,sport:volleyball,telecom:exchange,tourism:artwork,tourism:attraction,tourism:camp_site,tourism:gallery,tourism:guest_house,tourism:hostel,tourism:hotel,tourism:information,tourism:motel,tourism:theme_park,tourism:yes,waterway:canal,waterway:drain,waterway:stream,label,pca_label,doc2vec_label
510018760374342,0,0,0,0,0,0,0,22,0,45,17,0,0,2,1,37,0,0,3,41,1,16,0,0,9,0,0,0,19,5,13,4,24,6,0,42,0,0,40,0,0,12,0,0,39,27,29,72,17,12,21,4,0,0,47,67,0,0,0,1,0,0,0,0,24,1,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,30,12,23,39,0,32,5,0,0,68,0,0,0,23,70,18,43,7,27,27,14,0,6,25,0,1,2,0,7,21,63,0,0,0,0,0,0,0,16,3,33,0,0,0,15,52,1,0,0,4,2,59,1,94,76,0,55,0,62,0,0,0,0,0,18,0,0,0,0,6,0,23,43,37,0,0,0,0,22,0,0,27,0,8,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,29,0,0,0,25,0,0,0,0,0,53,0,0,34,0,0,0,0,0,6,22,0,45,10,0,0,7,11,0,7,0,0,3,9,0,0,7,10,0,0,22,0,0,0,0,0,55,0,4,17,33,36,35,7,48,0,0,35,7,0,0,0,13,0,0,2,6,0,17,0,0,0,0,13,0,0,31,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,13,21,0,0,0,0,7,0,0,2,0,6,4,2,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,9,0,0,0,0,0,2,4,0,0,1,10,0,0,1,31,57,5,2,0,0,0,0,1,5,5,1
510017960328885,0,0,2,0,0,0,0,3,0,42,0,0,0,0,0,13,0,0,0,10,0,0,0,3,0,0,0,0,4,0,4,13,41,0,1,21,2,19,38,0,0,12,0,0,30,5,0,44,2,0,0,0,0,0,24,33,0,0,1,2,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,4,0,2,0,29,0,0,2,34,0,0,0,38,44,1,2,0,0,0,21,0,0,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,17,0,0,0,1,59,0,0,0,10,0,56,0,61,32,0,32,0,30,0,0,0,0,0,4,0,3,1,2,13,0,29,11,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,15,0,0,0,0,0,30,1,13,0,17,1,1,0,21,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,19,0,0,0,0,0,46,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,10,0,0,0,0,4,9,9,4
510011010003592,0,0,0,0,0,0,41,26,0,54,41,0,0,0,0,40,0,0,40,42,36,0,0,0,0,0,0,0,2,3,0,0,17,0,0,65,0,0,65,0,0,25,0,0,12,1,1,70,4,14,0,2,0,0,41,46,0,0,0,0,40,0,0,0,27,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,37,4,0,49,0,12,0,0,1,70,1,0,0,65,69,19,8,15,1,0,17,0,0,0,0,0,0,0,30,0,50,0,0,0,0,0,0,0,35,3,6,1,0,0,2,70,0,0,0,60,0,37,1,70,52,0,67,0,54,0,0,0,0,0,25,0,0,0,0,0,0,4,0,64,0,0,0,0,0,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,60,0,5,0,0,0,0,0,0,0,0,0,0,39,0,0,14,3,0,0,1,0,0,0,0,0,42,3,0,0,6,32,25,0,15,0,0,25,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,14,39,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,14,0,0,0,0,0,39,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,2,1,0,0,0,0,1,3,3,4
510019510267622,0,0,0,0,0,0,0,4,0,42,0,1,0,0,5,17,0,0,2,28,38,0,0,0,0,0,0,0,18,0,0,1,3,37,1,33,4,0,39,0,0,28,0,0,8,5,26,59,10,11,0,0,0,0,45,59,1,1,1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,15,26,1,3,0,50,1,0,0,51,0,0,0,32,59,0,4,3,49,9,3,0,0,31,0,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,25,0,0,0,0,47,18,3,0,0,0,61,0,65,5,0,43,0,53,0,0,0,6,3,8,0,0,0,0,0,0,34,29,0,0,1,0,5,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,46,0,0,0,26,0,0,0,0,0,38,0,0,1,0,1,0,0,1,0,47,1,16,1,0,0,1,0,0,0,0,1,0,0,0,0,0,16,0,0,49,0,0,0,0,0,34,0,0,23,25,2,8,7,15,0,0,8,7,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,28,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,36,26,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,26,0,1,0,0,0,31,0,1,0,0,31,0,2,1,11,0,0,0,0,0,0,30,0,0,1,15,0,0,1,5,5,4
510018910285930,0,0,0,0,0,0,0,52,0,66,32,0,0,3,27,76,0,0,4,47,8,2,0,0,42,0,0,0,56,3,39,1,30,5,30,38,0,0,48,0,0,8,0,0,59,2,56,67,47,31,0,7,0,0,67,53,5,0,0,5,0,0,0,0,21,5,0,0,0,0,0,1,37,0,1,0,0,9,0,0,0,0,43,41,0,49,0,65,52,1,7,57,0,0,0,47,67,22,67,0,15,46,29,0,38,1,0,0,2,0,13,0,85,0,0,0,0,0,0,0,23,0,60,0,0,0,11,73,0,0,0,6,45,67,10,91,61,0,68,0,69,0,0,0,0,0,83,0,0,0,0,26,19,26,59,56,0,1,0,0,11,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0,0,25,0,0,0,0,0,67,0,0,39,0,0,0,0,0,2,61,0,66,29,0,0,10,28,0,5,0,0,1,6,0,0,1,10,0,0,32,0,0,0,0,0,56,0,1,65,60,52,52,52,27,0,0,52,52,0,0,0,54,16,0,0,43,0,9,0,0,0,0,46,0,0,66,3,0,0,6,1,7,0,0,0,0,0,0,0,0,0,1,35,0,0,0,5,43,65,0,0,0,0,5,0,0,4,0,38,8,3,0,0,0,0,51,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,0,1,27,7,0,0,2,16,64,9,2,0,2,0,0,17,0,0,4
510018110311834,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,4,0,0,1,0,0,0,0,4,29,0,1,0,0,0,0,3,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,23,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,81,0,0,0,0,0,18,0,88,31,0,18,0,51,0,0,0,21,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,27,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
510015010010276,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,1,0,0,0,25,1,0,0,0,33,2,0,0,1,0,1,0,17,0,1,1,0,0,11,0,0,0,0,0,6,0,24,51,1,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,41,0,0,0,0,15,0,0,45,0,12,0,0,0,0,0,0,0,36,27,0,37,0,48,0,0,0,22,0,0,0,11,44,0,14,0,34,20,6,0,0,2,16,28,1,0,0,0,58,0,0,0,0,0,0,0,16,1,13,0,0,0,1,4,42,13,48,0,14,1,0,59,51,0,52,0,55,0,0,0,41,0,8,0,0,0,0,0,0,48,0,0,0,0,0,17,0,0,0,26,0,0,0,0,10,0,0,0,48,0,0,0,6,0,24,0,0,0,0,0,0,0,0,34,0,0,0,0,0,35,0,0,39,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,16,2,0,0,0,2,24,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,4,4,7
510018810413776,0,0,0,0,0,0,0,1,0,59,0,0,0,0,1,2,0,0,1,31,2,0,0,0,0,0,0,0,0,15,0,0,18,0,0,46,0,0,22,0,0,44,0,0,50,7,6,84,42,43,0,0,0,0,46,78,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,6,11,0,4,0,0,0,67,0,0,0,22,84,0,26,0,38,7,0,0,0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,44,35,0,0,0,1,85,1,0,0,0,1,29,0,86,51,0,66,0,63,0,0,0,26,1,1,0,0,0,0,0,0,2,8,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,0,44,0,0,0,0,5,0,0,0,17,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,45,0,25,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,39,0,0,0,0,0,11,0,0,3,35,4,9,5,26,0,0,9,3,0,0,0,8,0,0,44,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,44,0,0,0,0,0,0,15,44,0,0,1,0,0,0,0,0,26,13,0,0,0,2,0,0,0,5,5,6
510011760584484,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,0,2,49,49,9,0,0,0,19,0,0,49,0,0,0,0,0,0,49,0,0,1,0,1,0,0,0,4,49,0,74,0,1,0,0,0,0,1,74,0,0,0,0,0,0,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,2,0,0,0,0,0,61,0,0,0,1,73,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,49,1,0,0,0,0,80,0,0,0,0,0,0,0,81,4,0,60,0,50,0,0,0,0,0,0,0,0,0,0,0,49,50,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,10,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,9,9,4
510018660673921,0,0,0,0,0,0,27,23,0,34,25,0,0,0,0,28,0,0,27,20,10,0,0,0,0,0,0,0,23,22,0,0,31,1,0,30,0,0,59,0,0,7,0,0,8,2,2,63,23,21,0,0,0,0,28,36,0,0,0,0,27,0,0,0,22,0,0,0,0,0,0,22,22,0,0,0,0,4,0,0,0,0,25,25,0,22,0,4,0,0,0,33,3,0,0,59,63,21,23,19,4,0,31,0,0,0,0,0,1,0,5,0,31,0,0,0,0,0,0,0,20,1,14,0,0,0,0,59,0,0,0,20,0,21,0,66,25,0,29,0,36,0,0,0,0,0,6,0,0,0,0,2,8,4,0,26,0,0,0,4,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,16,0,12,16,0,0,0,0,0,0,0,0,0,24,0,0,21,2,0,0,2,0,0,0,0,4,23,0,0,0,14,22,4,0,9,0,0,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,21,24,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,21,0,0,0,0,0,24,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,27,0,0,0,0,0,0,0,3,3,9
510019310342797,0,0,0,0,0,0,0,2,0,23,1,0,0,0,0,2,0,0,0,36,12,0,0,0,1,0,0,0,1,0,2,0,12,0,0,2,0,0,2,0,0,2,0,0,2,1,33,39,3,4,0,0,0,0,34,54,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,1,35,0,21,1,0,0,49,0,0,0,1,39,2,9,0,36,2,2,0,1,0,0,1,0,0,1,0,48,0,0,0,0,0,0,0,1,0,4,0,0,0,6,39,0,0,0,2,1,33,0,54,5,0,34,0,48,0,0,0,0,0,2,0,0,0,0,0,0,22,3,3,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,15,0,0,2,0,0,0,0,0,1,5,0,3,2,0,0,1,2,0,0,0,0,0,0,0,0,1,13,0,0,2,0,0,0,0,0,5,0,0,21,4,3,22,21,2,0,0,22,21,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,48,0,0,0,1,11,0,0,4,4,3
510011760761364,0,0,0,0,0,0,37,1,0,31,0,0,0,0,29,0,0,0,0,13,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,82,2,0,75,29,0,0,0,0,0,29,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,3,0,0,66,0,34,0,0,0,87,0,0,0,0,72,1,80,0,85,0,0,0,0,0,0,0,0,0,29,0,59,0,0,0,0,0,0,0,0,17,60,0,0,0,0,63,0,0,0,0,0,82,0,85,0,0,87,0,7,1,0,0,0,0,0,0,0,0,5,2,0,66,0,0,0,0,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,0,0,0,0,37,73,0,0,0,60,63,29,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,5,5,4
510011610675890,0,0,0,0,0,0,11,50,0,55,10,0,0,4,1,16,0,0,8,9,3,7,0,0,0,0,0,0,23,3,4,2,7,1,0,6,0,0,57,0,1,9,0,0,50,12,1,59,5,6,0,5,0,0,21,52,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,0,0,12,3,0,17,0,49,4,0,0,58,0,0,0,57,57,11,16,0,6,0,7,0,0,0,0,0,1,0,43,0,58,0,0,0,0,0,0,0,21,0,26,1,0,0,0,63,0,0,0,2,0,55,0,67,35,0,54,0,60,2,0,0,0,0,10,0,0,0,1,15,0,26,2,10,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,32,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,24,17,0,0,0,0,0,1,0,0,0,4,0,0,2,16,0,0,14,0,0,0,0,6,46,9,2,0,26,49,10,0,50,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,11,8,0,0,0,0,1,0,0,7,0,0,4,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,13,38,11,0,0,1,0,0,0,9,9,6
510019910438153,0,0,0,0,0,0,0,12,0,51,10,0,0,1,52,44,0,0,39,24,0,1,0,0,9,0,0,0,45,1,3,0,7,0,2,7,0,0,54,0,0,0,0,0,26,6,53,51,41,1,0,2,0,0,52,51,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,39,42,0,0,0,0,0,0,0,0,0,13,3,0,28,0,54,53,0,0,25,0,0,0,54,46,1,56,0,2,0,7,0,0,1,0,0,3,0,1,0,58,0,0,0,0,0,0,0,40,0,4,0,0,0,1,38,0,0,0,4,0,56,4,61,28,0,57,0,60,0,0,0,0,0,9,0,0,0,0,13,6,39,53,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,49,0,57,39,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,52,0,0,0,0,0,46,0,0,53,4,1,52,52,41,0,0,52,52,0,0,0,43,0,0,0,5,0,5,0,0,0,0,5,0,0,54,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,12,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,52,0,0,0,1,17,58,3,4,0,0,0,0,3,0,0,7
510019910346156,0,0,0,0,0,0,0,2,0,90,0,0,0,0,2,2,0,0,0,20,63,0,0,0,0,0,0,0,20,1,0,0,0,28,0,5,0,0,8,0,0,1,0,0,22,0,26,90,3,1,0,0,0,0,28,67,0,0,0,58,0,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,77,0,3,0,37,2,10,0,66,0,0,0,8,90,0,75,0,84,0,0,0,0,6,0,0,0,0,1,0,95,0,0,0,0,0,0,0,0,0,29,0,0,0,28,84,0,0,0,61,0,71,0,44,0,0,87,0,88,0,0,0,0,0,2,0,0,0,0,0,0,74,22,21,0,0,0,2,28,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,18,0,0,2,0,0,0,0,0,20,6,0,22,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,44,0,0,0,0,0,18,0,0,52,29,2,10,7,19,0,0,10,7,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,7,0,2,0,0,2,1,0,0,0,1,65,0,0,0,4,0,0,0,5,5,4
510011910003184,0,0,0,0,0,0,0,0,0,56,1,0,0,8,38,52,0,0,50,29,0,4,0,0,28,0,0,0,54,0,10,1,1,0,0,5,0,0,55,0,0,6,0,0,37,1,38,56,50,9,0,0,0,0,55,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,3,1,0,35,0,56,54,0,1,37,0,0,0,55,53,5,54,2,0,0,1,0,1,1,0,0,0,0,0,0,56,0,0,0,0,0,0,0,49,0,12,0,0,0,0,37,0,0,0,1,0,57,0,57,43,0,56,0,52,0,0,0,0,0,1,0,0,0,0,20,0,50,53,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,54,0,56,48,0,0,1,0,0,4,0,0,0,1,0,0,2,0,0,0,38,0,0,0,0,0,54,0,1,52,12,3,38,38,53,0,0,38,38,0,0,0,54,0,0,0,0,0,15,0,0,0,0,1,0,0,48,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,4,29,49,0,0,0,0,4,0,0,8,0,1,9,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,38,0,0,0,2,32,55,2,2,0,0,0,0,1,0,0,7
